bhk,area_sqft,locality,furnishing,status,price_rupees,price_per_sqft
1,495.0,Makarba,Semi-Furnished,Ready To Move,2350000.0,4747.47
1,207.0,Naroda,Furnished,Ready To Move,850000.0,4106.28
2,1233.0,Vastral,Furnished,Ready To Move,4500000.0,3649.64
2,1008.0,Naroda,Semi-Furnished,Ready To Move,5150000.0,5109.13
2,720.0,Ghodasar,Semi-Furnished,Ready To Move,3800000.0,5277.78
3,1359.0,Vastral,Furnished,Ready To Move,4600000.0,3384.84
1,540.0,Vasna,Furnished,Ready To Move,5000000.0,9259.26
2,1278.0,Naroda,Furnished,Ready To Move,4500000.0,3521.13
1,675.0,Behrampura,Furnished,Ready To Move,2900000.0,4296.3
2,1260.0,Vatva,Furnished,Ready To Move,4000000.0,3174.6
1,800.0,Chandlodiya,Semi-Furnished,Ready To Move,3500000.0,4375.0
1,684.0,Chandkheda,Furnished,Ready To Move,2750000.0,4020.47
2,1100.0,Memnagar,Furnished,Ready To Move,5000000.0,4545.45
2,1200.0,Zundal,Semi-Furnished,Ready To Move,4200000.0,3500.0
1,527.0,Sg Highway,Furnished,Ready To Move,4500000.0,8538.9
2,1200.0,Hathijan,Furnished,Ready To Move,4100000.0,3416.67
2,720.0,Maninagar,Furnished,Ready To Move,3600000.0,5000.0
2,1125.0,Naroda,Semi-Furnished,Ready To Move,4200000.0,3733.33
2,1027.0,Khokhra,Furnished,Ready To Move,4450000.0,4333.01
1,628.0,Vastral,Furnished,Ready To Move,2700000.0,4299.36
2,1399.31,Narolgam,Furnished,Ready To Move,4500000.0,3215.88
2,900.0,New Cg,Semi-Furnished,Ready To Move,5500000.0,6111.11
2,1044.0,Gota,Furnished,Ready To Move,5000000.0,4789.27
2,1224.0,Vastral,Furnished,Ready To Move,5100000.0,4166.67
2,1260.0,Hathijan,Furnished,Ready To Move,4000000.0,3174.6
1,630.0,Maninagar,Furnished,Ready To Move,2500000.0,3968.25
2,1250.0,Bopal,Furnished,Ready To Move,5000000.0,4000.0
2,536.0,Vatva,Furnished,Ready To Move,1800000.0,3358.21
2,1665.0,Chandkheda,Semi-Furnished,Ready To Move,5000000.0,3003.0
2,650.0,Vaishnodevi,Semi-Furnished,Ready To Move,4700000.0,7230.77
2,1044.0,Gota,Semi-Furnished,Ready To Move,4800000.0,4597.7
2,1062.0,Naroda,Furnished,Ready To Move,3000000.0,2824.86
2,1053.0,Bopal,Furnished,Ready To Move,4550000.0,4320.99
2,633.0,Jagatpur,Furnished,Ready To Move,5000000.0,7898.89
2,663.0,Chandkheda,Semi-Furnished,Ready To Move,4500000.0,6787.33
2,673.0,Tragad,Furnished,Ready To Move,3510000.0,5215.45
1,360.0,Shantipura,Furnished,Under Construction,2950000.0,8194.44
2,1017.0,Vastral,Furnished,Ready To Move,4000000.0,3933.14
3,1080.0,Nirnay,Semi-Furnished,Ready To Move,5000000.0,4629.63
2,800.0,Vatva,Furnished,Ready To Move,3000000.0,3750.0
1,675.0,Nikol,Semi-Furnished,Ready To Move,3030000.0,4488.89
1,801.0,Vastral,Furnished,Ready To Move,2500000.0,3121.1
3,640.0,Maninagar,Furnished,Ready To Move,4500000.0,7031.25
2,490.0,Jagatpur,Furnished,Under Construction,4200000.0,8571.43
3,1200.0,Maninagar,Furnished,Ready To Move,5000000.0,4166.67
2,840.0,Naroda,Furnished,Ready To Move,4500000.0,5357.14
1,646.0,Bopal,Furnished,Ready To Move,2700000.0,4179.57
2,1260.0,Ranip,Furnished,Ready To Move,5000000.0,3968.25
2,900.0,Maninagar,Semi-Furnished,Ready To Move,5500000.0,6111.11
2,900.0,Vastrapur,Semi-Furnished,Ready To Move,5000000.0,5555.56
2,774.0,New Naroda,Furnished,Ready To Move,2100000.0,2713.18
2,1008.0,Naroda,Furnished,Ready To Move,3000000.0,2976.19
2,1215.0,New Naroda,Furnished,Ready To Move,3800000.0,3127.57
2,1080.0,Vatva,Furnished,Ready To Move,3200000.0,2962.96
2,660.0,Gota,Semi-Furnished,Ready To Move,4700000.0,7121.21
3,1512.0,Narolgam,Semi-Furnished,Ready To Move,3800000.0,2513.23
2,760.0,Nikol,Furnished,Ready To Move,4150000.0,5460.53
2,1053.0,Bopal,Semi-Furnished,Ready To Move,3600000.0,3418.8
2,648.0,Nana Chiloda,Semi-Furnished,Ready To Move,4000000.0,6172.84
1,693.0,Narolgam,Semi-Furnished,Ready To Move,2000000.0,2886.0
2,1098.0,Naroda,Furnished,Ready To Move,3800000.0,3460.84
1,630.0,Jagatpur,Semi-Furnished,Ready To Move,4500000.0,7142.86
2,1168.0,Narolgam,Furnished,Ready To Move,3500000.0,2996.58
1,774.0,Amraiwadi,Furnished,Ready To Move,2400000.0,3100.78
2,650.0,Narolgam,Furnished,Ready To Move,3400000.0,5230.77
2,1062.0,Narolgam,Semi-Furnished,Ready To Move,2800000.0,2636.53
2,1200.0,Bopal,Furnished,Under Construction,4500000.0,3750.0
2,1080.0,Narolgam,Semi-Furnished,Ready To Move,3700000.0,3425.93
2,945.0,Ghatlodiya,Semi-Furnished,Ready To Move,4500000.0,4761.9
2,1000.0,Gota,Furnished,Ready To Move,4100000.0,4100.0
2,900.0,Ranip,Furnished,Ready To Move,4500000.0,5000.0
2,750.0,Maninagar,Semi-Furnished,Ready To Move,4500000.0,6000.0
1,714.0,Shela,Furnished,Ready To Move,3500000.0,4901.96
1,387.5,Vastral,Furnished,Ready To Move,2300000.0,5935.48
1,684.0,Narolgam,Furnished,Ready To Move,2100000.0,3070.18
2,875.0,Vastral,Furnished,Ready To Move,3500000.0,4000.0
1,550.0,Nikol,Semi-Furnished,Ready To Move,2000000.0,3636.36
2,527.0,Narolgam,Furnished,Ready To Move,2200000.0,4174.57
2,1125.0,Naroda,Furnished,Ready To Move,3700000.0,3288.89
2,1140.0,Amraiwadi,Semi-Furnished,Ready To Move,4700000.0,4122.81
1,700.0,Narolgam,Furnished,Ready To Move,3500000.0,5000.0
2,963.0,Naroda,Semi-Furnished,Ready To Move,3200000.0,3322.95
2,1084.0,Shela,Furnished,Under Construction,4500000.0,4151.29
2,1053.0,Bopal,Furnished,Ready To Move,4500000.0,4273.5
1,585.0,Gota,Furnished,Ready To Move,2850000.0,4871.79
2,1242.0,Nikol,Furnished,Ready To Move,4800000.0,3864.73
2,1044.0,Amraiwadi,Furnished,Ready To Move,3100000.0,2969.35
1,500.0,Chandkheda,Furnished,Ready To Move,2300000.0,4600.0
2,527.0,Sg Highway,Furnished,Ready To Move,4350000.0,8254.27
2,968.75,Nikol,Furnished,Ready To Move,5000000.0,5161.28
1,765.0,Ranip,Semi-Furnished,Ready To Move,2950000.0,3856.21
2,990.0,Ranip,Furnished,Ready To Move,2500000.0,2525.25
1,657.0,Amraiwadi,Furnished,Ready To Move,2050000.0,3120.24
1,700.0,Nikol,Furnished,Ready To Move,2000000.0,2857.14
1,714.0,Shela,Furnished,Ready To Move,3050000.0,4271.71
2,1213.0,Shela,Furnished,Ready To Move,5000000.0,4122.01
2,650.0,Vasna,Furnished,Ready To Move,5300000.0,8153.85
2,1143.0,Bopal,Furnished,Ready To Move,5000000.0,4374.45
2,850.35,Gota,Semi-Furnished,Ready To Move,4100000.0,4821.55
2,1098.0,Chandkheda,Furnished,Ready To Move,5300000.0,4826.96
2,990.0,Naroda,Furnished,Ready To Move,2700000.0,2727.27
2,666.0,Juhapura,Semi-Furnished,Ready To Move,3300000.0,4954.95
1,792.0,Nikol,Semi-Furnished,Ready To Move,2100000.0,2651.52
1,550.0,Vinzol,Unfurnished,Under Construction,1900000.0,3454.55
2,1080.0,Chandkheda,Furnished,Ready To Move,4750000.0,4398.15
2,990.0,Bopal,Furnished,Ready To Move,4600000.0,4646.46
2,938.0,Chandkheda,Semi-Furnished,Ready To Move,4800000.0,5117.27
2,661.0,Bopal,Unfurnished,Ready To Move,4500000.0,6807.87
2,909.0,Maninagar,Semi-Furnished,Ready To Move,2500000.0,2750.28
2,1350.0,Nana Chiloda,Furnished,Ready To Move,4700000.0,3481.48
1,662.0,Sg Highway,Furnished,Under Construction,3900000.0,5891.24
1,702.0,Vastral,Furnished,Ready To Move,2600000.0,3703.7
1,720.0,Chandlodiya,Furnished,Ready To Move,3900000.0,5416.67
2,1000.0,Vastral,Furnished,Ready To Move,3450000.0,3450.0
2,567.0,Ghatlodiya,Semi-Furnished,Ready To Move,4700000.0,8289.24
2,700.0,Bopal,Semi-Furnished,Ready To Move,5200000.0,7428.57
1,968.0,Maninagar,Furnished,Ready To Move,4000000.0,4132.23
2,573.0,Sanand,Furnished,Under Construction,2900000.0,5061.08
1,646.0,Bopal,Semi-Furnished,Ready To Move,2500000.0,3869.97
1,774.0,Chandkheda,Unfurnished,Ready To Move,2600000.0,3359.17
2,700.0,Khokhra,Furnished,Ready To Move,4200000.0,6000.0
2,1000.0,Chandkheda,Semi-Furnished,Ready To Move,4500000.0,4500.0
3,640.0,Khokhra,Furnished,Ready To Move,4950000.0,7734.38
2,1200.0,Nikol,Semi-Furnished,Ready To Move,5000000.0,4166.67
2,818.06,Motera,Furnished,Ready To Move,4600000.0,5623.08
1,774.0,Narolgam,Furnished,Ready To Move,2050000.0,2648.58
2,990.0,Bopal,Unfurnished,Ready To Move,3000000.0,3030.3
2,1381.0,Nikol,Furnished,Ready To Move,4200000.0,3041.27
1,550.0,Jagatpur,Furnished,Ready To Move,2800000.0,5090.91
1,540.0,Ghodasar,Furnished,Ready To Move,2500000.0,4629.63
2,1107.0,Shela,Semi-Furnished,Ready To Move,4900000.0,4426.38
2,1143.0,Narolgam,Unfurnished,Ready To Move,3500000.0,3062.12
2,945.0,Ranip,Furnished,Ready To Move,4000000.0,4232.8
1,256.0,Maninagar,Furnished,Ready To Move,2500000.0,9765.62
2,1124.0,Vastral,Furnished,Ready To Move,4700000.0,4181.49
1,549.0,Vastral,Furnished,Ready To Move,3500000.0,6375.23
2,1179.0,New Naroda,Furnished,Ready To Move,3000000.0,2544.53
2,1188.0,Chandkheda,Furnished,Ready To Move,4300000.0,3619.53
2,1020.0,Chandlodiya,Furnished,Ready To Move,4700000.0,4607.84
1,350.0,Jagatpur,Furnished,Ready To Move,3800000.0,10857.14
3,1250.0,Amraiwadi,Semi-Furnished,Ready To Move,4800000.0,3840.0
2,772.0,Naroda,Furnished,Ready To Move,4500000.0,5829.02
1,792.0,Vastral,Furnished,Ready To Move,2800000.0,3535.35
2,1035.0,Naroda,Furnished,Ready To Move,3800000.0,3671.5
2,650.0,Bodakdev,Semi-Furnished,Ready To Move,4000000.0,6153.85
1,410.0,Motera,Furnished,Ready To Move,3150000.0,7682.93
1,662.0,Sg Highway,Semi-Furnished,Ready To Move,4000000.0,6042.3
2,972.0,Chandkheda,Semi-Furnished,Ready To Move,4200000.0,4320.99
2,1098.0,Naroda,Furnished,Ready To Move,3500000.0,3187.61
2,1062.0,Chandkheda,Furnished,Ready To Move,3500000.0,3295.67
2,1000.0,Nana Chiloda,Furnished,Ready To Move,3200000.0,3200.0
2,1296.0,Nikol,Semi-Furnished,Ready To Move,5300000.0,4089.51
3,720.0,Tragad,Furnished,Ready To Move,3750000.0,5208.33
1,450.0,Ranip,Furnished,Ready To Move,1500000.0,3333.33
2,1140.0,Hathijan,Furnished,Ready To Move,4200000.0,3684.21
2,981.0,Ranip,Furnished,Ready To Move,3700000.0,3771.66
